source_id,target_id
0010301,0010403
0010301,0010301
0010301,0010201
0010301,0010202
1350402,1350402
1350402,1350202
1350402,1350302
1350402,0070101
1350402,0070201
1350402,1350501
1350402,1350401
1350402,0530101
5200001,5200001
5200001,1910603
5200001,5200002
5200001,5200004
0190603,0190604
0190603,0190602
0190603,0190603
0190603,0190703
0190603,0190601
0190602,0190201
0190602,0190104
0190602,0190103
0190602,0190604
0190602,0190602
0190602,0230202
0190602,0190603
0190602,0230201
0190602,0190601
0190601,0190602
0190601,0190603
0190601,0230201
0190601,0190703
0190601,0190601
0190601,0230302
0190601,0230303
0190601,0230301
1010201,0970401
1010201,1010202
1010201,1270302
1010201,1010201
1010201,1010101
1010201,1270501
1010201,0970501
7600705,7600706
7600705,7600705
7600705,7600703
7600705,7600707
0190604,0190201
0190604,0190604
0190604,0190602
0190604,0190603
0190604,0190703
0190604,0190302
0190604,0190704
0190604,0190702
6850002,1530204
6850002,6850001
6850002,6850002
6850002,1530211
1970101,1970101
1970101,1970203
1970101,1970603
1970101,1970102
1970101,0210102
5950601,5950601
5950601,5950301
5950601,5950101
5950601,5950401
5950601,0810103
5200004,5200001
5200004,5200002
5200004,5200003
5200004,5200004
5200004,1910601
5200004,1910702
5200004,1910703
5200004,1910701
1750102,1810302
1750102,1810301
1750102,1750101
1750102,1750102
1750102,0930501
1750102,0930504
1750102,0930505
1750102,1830302
1750101,1750602
1750101,1750101
1750101,1750102
1750101,0930501
1750101,0930504
1750101,1750501
1750101,1830302
1750101,1750302
1030401,1030501
1030401,1030401
1030401,1330302
1030401,1030302
1030401,1330401
1030401,1030201
1030401,1030301
0530102,0250303
0530102,0530402
0530102,0530401
0530102,0530102
0530102,0530101
0530102,0530103
0530103,0410304
0530103,0070201
0530103,0530401
0530103,0530102
0530103,0530101
0530103,0530202
0530103,0530103
0530101,1350402
0530101,0070201
0530101,0250302
0530101,1350501
0530101,0250303
0530101,0530102
0530101,0530101
0530101,0530103
1950104,1950102
1950104,1950103
1950104,1950104
1950104,1950203
1950104,1950202
1950104,0510303
1950104,0510101
1950101,1050504
1950101,1050403
1950101,1950301
1950101,1950101
1950101,1950302
1950101,1950102
1950103,1950102
1950103,7200001
1950103,1950103
1950103,1950104
1950103,1950401
1950103,1950202
1950102,1950101
1950102,1950302
1950102,1950102
1950102,7200001
1950102,1950103
1950102,1950104
1830501,0810302
1830501,1750401
1830501,0810402
1830501,1830502
1830501,1830501
1830501,0810401
1830501,1830202
1830501,0530403
1830501,1830201
1830502,1750401
1830502,1830502
1830502,1830501
1830502,1830301
1830502,1830201
0450201,1610101
0450201,0450301
0450201,0450302
0450201,0450303
0450201,0230102
0450201,0450201
0450201,0450101
0450201,0450202
0450201,1210101
0450201,0230406
0450202,0230102
0450202,0450201
0450202,0450101
0450202,0450202
0450202,0450501
0450202,0450401
0450202,0230406
0450202,0230402
0410203,0410209
0410203,0410201
0410203,0410203
0410203,0410202
0410203,0410210
0410203,0410208
0410203,0410213
1550202,1550501
1550202,1550201
1550202,1550202
1550202,1550203
1550202,1550401
1550203,1550402
1550203,1550201
1550203,1550202
1550203,1550203
1550203,1550302
1550203,1550103
1550203,1550301
1550203,1550304
1550203,1550401
0830305,0830403
0830305,0830401
0830305,0830304
0830305,0830305
0830305,0830605
0830305,0830802
0830305,0830302
0830304,0830304
0830304,1430402
0830304,0830305
0830304,0830605
0830304,1430404
0830304,0830603
0830304,0830302
0830302,0830401
0830302,0830304
0830302,1430402
0830302,0830305
0830302,1430308
0830302,0830103
0830302,1430305
0830302,0830302
0830302,0830102
5800401,5800501
5800401,5800401
5800401,0050402
5800401,0050401
5800401,5800201
5800401,5800301
5800401,5800101
5800401,0050201
0790201,0030603
0790201,0030506
0790201,1370101
0790201,0790201
0790201,0790301
0790201,0790401
0790201,1130003
0790201,1130006
1690101,1690102
1690101,1690101
1690101,1690401
1690101,1690202
1690102,1690601
1690102,1690102
1690102,1690101
1690102,1690401
1190501,1190401
1190501,1190501
1190501,1190201
0490401,1470201
0490401,0070301
0490401,0490501
0490401,0290301
0490401,0490401
0490401,0490301
0490401,0490201
0250202,0250102
0250202,0250501
0250202,0810201
0250202,0250203
0250202,0810403
0250202,0250202
0250202,0810401
0250202,0250401
0250203,0250102
0250203,0250501
0250203,0250201
0250203,0810202
0250203,0810201
0250203,0250203
0250203,0250202
0010901,0010802
0010901,1310501
0010901,0010801
0010901,0010901
0010901,0010803
0010901,1310301
0250201,0250103
0250201,0250102
0250201,0250201
0250201,0810202
0250201,0250203
1050404,1050501
1050404,1050502
1050404,1050302
1050404,1050503
1050404,1050404
1050404,1050401
1050404,1050403
1050404,1050402
1050403,1050503
1050403,1050404
1050403,1050504
1050403,1050403
1050403,1050402
1050403,1950301
1050403,1950101
1050403,1950302
1050402,1050404
1050402,1050401
1050402,1050403
1050402,1050402
1050402,1690602
1050402,1690504
1050402,1950302
1050401,1050203
1050401,1050301
1050401,1050201
1050401,1050302
1050401,1050404
1050401,1050401
1050401,1050402
1050401,1690602
7100103,7100104
7100103,7100217
7100103,7100511
7100103,7100103
7100103,7100506
7100103,7100507
1210401,1210403
1210401,1210405
1210401,1210402
1210401,1210401
1210401,1210404
1210401,1210304
1210401,1210302
1210401,1210202
8100027,8100078
8100027,8100064
8100027,8100045
8100027,8100068
8100027,8100051
8100027,8100091
8100027,8100027
8100027,8100053
8100027,8100024
1210403,1550301
1210403,7500003
1210403,1550304
1210403,7500002
1210403,1210403
1210403,1210405
1210403,1210402
1210403,1210401
1210403,7500001
1210403,1210204
1210403,1210203
1210402,1550304
1210402,1210403
1210402,1210402
1210402,0630501
1210402,1210401
1210402,1210404
1210405,1210403
1210405,1210405
1210405,1210401
1210405,1210204
1210405,1210202
1210404,1210402
1210404,0630501
1210404,1210401
1210404,1210404
1210404,0630201
1210404,1210302
1210404,1210301
7000107,7000109
7000107,7000107
7000107,1990303
7000107,7000218
7000107,1990202
7000107,7000104
7000107,7000110
7000106,7000108
7000106,7000210
7000106,7000106
7000106,7000102
7000106,7000104
7000106,7000110
7000109,7000109
7000109,7000201
7000109,7000107
7000109,7000218
7000109,7000104
7000108,0950501
7000108,7000108
7000108,7000210
7000108,7000213
7000108,7000106
7000108,7000110
8100028,8100076
8100028,8100028
8100028,8100039
8100028,8100038
8100028,8100007
8100028,8100014
8100029,8100036
8100029,8100029
8100029,8100046
8100029,8100077
8100029,8100055
8100029,8100080
8100029,8100073
0170401,0170401
0170401,0050502
0170401,0170301
0170401,1630501
0670103,1430204
0670103,0190205
0670103,0670103
0670103,0670102
0670103,0190203
0670103,0190103
0670103,0670202
0670103,0670204
0670102,0670701
0670102,0670103
0670102,0670102
0670102,0670602
0670102,0670603
0670102,0190103
0670102,0190101
0670102,0670204
0950101,0950103
0950101,0950102
0950101,0950201
0950101,0950101
0950101,0950202
0950101,8300002
0950101,0950504
0950102,0950103
0950102,0950102
0950102,0950201
0950102,0950101
0950102,0950202
0950103,0950301
0950103,0950103
0950103,0950203
0950103,0950102
0950103,0950204
0950103,0950101
0950103,0950202
1530309,1530310
1530309,1530305
1530309,1530309
1530309,1530308
1530309,1530208
1530308,1530305
1530308,1530307
1530308,1530309
1530308,1530308
1530308,1530208
1530308,1530603
1530308,1530207
1530305,1530310
1530305,1530306
1530305,1530305
1530305,1530307
1530305,1530309
1530305,1530308
1530305,1530208
1530304,1530312
1530304,1530311
1530304,1790302
1530304,1530304
1530304,1530310
1530304,1530303
0030503,0030106
0030503,0030104
0030503,0030101
0030503,0030503
0030503,0030502
0030503,0030506
1530306,1530311
1530306,1530302
1530306,1530310
1530306,1530306
1530306,1530305
1530306,1530307
1530301,1530311
1530301,1530303
1530301,1530301
0030504,5400202
0030504,0030406
0030504,0030105
0030504,0030504
0030504,0030502
0030504,0030501
0030504,5400101
1530303,1530312
1530303,1530311
1530303,1530304
1530303,1530310
1530303,1530303
1530303,1530301
1530302,1530311
1530302,1530708
1530302,1530302
1530302,1530704
1530302,1530310
1530302,1530306
1530302,1530307
1530302,1530610
0410408,0410407
0410408,0410406
0410408,0410408
0410408,0410410
0410408,0410405
0410408,0410501
0410408,0410404
0410408,0410413
0410408,0410513
0410409,0410210
0410409,0410204
0410409,0410213
0410409,0410409
0410409,0410405
0410409,0410516
0410406,0410407
0410406,0410406
0410406,0410408
0410406,0410413
0410406,0410510
0410407,0410415
0410407,0410407
0410407,0410406
0410407,0410408
0410407,0410410
0410407,0410514
0410407,0410510
0410404,0410515
0410404,0410408
0410404,0410410
0410404,0410405
0410404,0410404
0410404,0410516
0410404,0410513
0410405,0410210
0410405,0410204
0410405,0410212
0410405,0410409
0410405,0410402
0410405,0410408
0410405,0410410
0410405,0410405
0410405,0410404
0410405,0410516
0410402,0410308
0410402,0410401
0410402,0410414
0410402,0410212
0410402,0410411
0410402,0410402
0410402,0410403
0410402,0410415
0410402,0410410
0410402,0410405
0410403,0410411
0410403,0410402
0410403,0410417
0410403,0410416
0410403,0410403
0410403,0410415
0410401,0410307
0410401,0410302
0410401,0410308
0410401,0410401
0410401,0410310
0410401,0410411
0410401,0410402
1470201,1350101
1470201,1470301
1470201,1470201
1470201,1470101
1470201,0070301
1470201,0490501
1470201,0490401
1470801,1470101
1470801,1470701
1470801,1470801
0610303,0610404
0610303,0610301
0610303,0610105
0610303,0610303
0610303,0610302
0610302,0610404
0610302,0470501
0610302,0610301
0610302,0610303
0610302,0470702
0610302,0610302
0610302,0470502
0610301,0610301
0610301,0610104
0610301,0610105
0610301,0610303
0610301,0470702
0610301,0610302
0610301,0470704
0610301,1790104
0770108,0770102
0770108,0770108
0770108,0770202
0770108,0770203
0770108,1730702
0770108,1970602
0770104,0770106
0770104,0770103
0770104,0770104
0770104,0770101
0770105,1910504
0770105,0770105
0770105,0770106
0770105,0770107
0770105,1730703
0770106,0770105
0770106,0770106
0770106,0770107
0770106,0770103
0770106,0770104
0770107,0770105
0770107,0770106
0770107,0770107
0770107,0770103
0770107,0770102
0770107,1730703
0770107,1730702
0770107,1730701
0770101,0770103
0770101,0770104
0770101,0770102
0770101,0770101
0770101,0770203
0770102,0770107
0770102,0770103
0770102,0770102
0770102,0770108
0770102,0770101
0770102,0770203
0770102,1730702
0770103,0770106
0770103,0770107
0770103,0770103
0770103,0770104
0770103,0770102
0770103,0770101
1650306,1650302
1650306,1650503
1650306,1650404
1650306,1650306
1650306,1650305
1650304,0150203
1650304,1650302
1650304,1650304
1650305,1650503
1650305,1650404
1650305,1650306
1650305,1650305
1650305,1650301
1650305,6600103
1650305,6600104
1650302,0150201
1650302,0030601
1650302,0030602
1650302,0150203
1650302,1650302
1650302,1650503
1650302,1650304
1650302,1650404
1650302,1650306
1650303,1650505
1650303,1650301
1650303,1650303
1650303,1650202
1650303,1650105
1650303,1650106
1650301,1650503
1650301,1650305
1650301,1650505
1650301,1650301
1650301,1650303
1650301,1650202
1650301,6600104
1650301,6600101
5400402,5400402
5400402,5400401
5400402,5400201
5400402,5400202
5400402,0030204
5400402,0030202
5400402,0030203
5400401,5400303
5400401,5400402
5400401,5400301
5400401,5400401
5400401,5400201
5400401,0030202
7100511,7100310
7100511,7100217
7100511,7100510
7100511,7100511
7100511,7100103
7100511,7100501
7100511,7100506
7100510,7100310
7100510,7100504
7100510,7100509
7100510,7100510
7100510,7100511
7100510,7100501
7600610,7600806
7600610,7600811
7600610,7600802
7600610,7600610
7600610,7600609
0870310,0750402
0870310,0850701
0870310,0870311
0870310,0870310
0870310,0870309
0870310,0870308
0870311,0750402
0870311,0870301
0870311,0870311
0870311,0870310
0870311,0870309
0870311,0870308
0870311,0870303
0870312,0870302
0870312,0870303
0870312,0870312
0870312,0870315
0870312,0870101
0870312,0870112
0870313,0870419
0870313,0870301
0870313,0870313
0870313,0870413
0870313,0870306
0870313,0870302
0870314,0870315
0870314,0870304
0870314,0870404
0870314,0870307
0870314,0870314
0870314,0870415
0870314,0870402
0870315,0870106
0870315,0870302
0870315,0870401
0870315,0870312
0870315,0870315
0870315,0870304
0870315,0870314
0870315,0870415
0870315,0870112
1910202,1910602
1910202,1670101
1910202,1910601
1910202,1910702
1910202,1670501
1910202,1910204
1910202,1910102
1910202,1910202
1910202,1910101
1910202,1670601
1910202,1910402
1910202,1910203
1910202,1910201
1910203,1910202
1910203,1670601
1910203,1910203
1910203,1670602
1910203,1910201
1910203,1730101
1910201,1910202
1910201,1910101
1910201,1910402
1910201,1910203
1910201,1910201
1910201,1910401
1910201,1730101
1910204,1910702
1910204,1910703
1910204,1910204
1910204,1910102
1910204,1910202
7300301,7300301
7300301,7300201
7300301,7300701
7300301,7300501
7300301,7300401
7300301,1490101
7300301,0530302
7600909,7600908
7600909,7600412
7600909,7600911
7600909,7600909
7600909,7600404
7600909,7600402
7600909,7600509
7600909,7600810
7600908,7600908
7600908,7600412
7600908,7600911
7600908,7600909
7600908,0410513
0150504,0150503
0150504,0150501
0150504,0150504
0150504,0150101
0150504,0150601
0150504,0150102
0150504,0150602
7600903,7600910
7600903,7600903
7600903,7600902
7600903,7600814
7600903,7600812
0150501,0150502
0150501,0150503
0150501,0150501
0150501,0150405
0150501,0150504
0150501,0150101
0150502,0150403
0150502,1630503
0150502,1630504
0150502,0150502
0150502,0150401
0150502,0150503
0150502,0150501
0150502,0150405
0150503,1630504
0150503,0150502
0150503,0150503
0150503,1630403
0150503,0150501
0150503,1250402
0150503,0150504
0150503,0150601
6850001,1530204
6850001,1530212
6850001,6850001
6850001,6850002
6850001,1530211
1670304,1670202
1670304,0510201
1670304,1670201
1670304,0510202
1670304,1670304
1670304,1670301
1670304,1670302
1670304,0270603
1670301,1670304
1670301,1670301
1670301,1670302
1670301,1670303
1670301,0270603
1670301,0270601
1670302,1670201
1670302,1670304
1670302,1670501
1670302,1670301
1670302,1670302
1670302,1670303
1670302,1670601
1670303,1670301
1670303,1670302
1670303,1670401
1670303,1670403
1670303,1670303
1670303,1670601
1670303,1670402
1670303,1670602
1670303,0270601
0870408,0750402
0870408,0870408
0870408,0870419
0870408,0870407
0870408,0870405
0870408,0870413
0870408,0750502
0870409,0870410
0870409,0870418
0870409,0870417
0870409,0870412
0870409,0870409
0870409,0870403
0870409,0870411
0870409,0870416
0870409,0870404
0970501,0970401
0970501,1010201
0970501,1010101
0970501,0970501
0970501,0970301
0970501,1190302
0970501,0730102
0870404,0870409
0870404,0870411
0870404,0870416
0870404,0870404
0870404,0870307
0870404,0870314
0870404,0870414
0870404,7600101
0870404,0870402
0870404,0870114
0870405,0870408
0870405,0870407
0870405,0870405
0870405,0870413
0870405,0870418
0870405,0870412
0870405,0870406
0870406,0870405
0870406,0870413
0870406,0870412
0870406,0870406
0870406,0870302
0870406,0870401
0870407,0870408
0870407,0870407
0870407,0870405
0870407,0870418
0870407,0750502
0870401,0870412
0870401,0870406
0870401,0870302
0870401,0870401
0870401,0870411
0870401,0870315
0870401,0870304
0870402,0870104
0870402,0870117
0870402,0870110
0870402,0870404
0870402,0870314
0870402,0870415
0870402,0870402
0870402,0870114
0870403,0870410
0870403,0870417
0870403,0870409
0870403,0870403
0890601,0890603
0890601,0890604
0890601,0890601
0890601,0890602
0890601,0890203
0890601,6900005
0890601,6900002
0890601,6900003
0890601,0890303
0890602,0890604
0890602,0890601
0890602,0890602
0890602,0890203
0890603,0890603
0890603,0890604
0890603,0890601
0890603,0890303
0890604,0890603
0890604,0890604
0890604,0890204
0890604,0890202
0890604,0890601
0890604,0890602
0890604,0890203
1930201,1930301
1930201,1930102
1930201,1930201
1930201,1930101
1390301,1390201
1390301,1390101
1390301,1390401
1390301,1390301
1390301,1130004
1390301,1130008
1390301,1130009
1710201,1710202
1710201,1710302
1710201,1710201
1710201,1710303
1710201,1710501
1710201,1710103
1710201,1710101
1710202,1710202
1710202,1710304
1710202,1710302
1710202,1710201
1710202,1710103
1710202,1390401
8400102,0690204
8400102,8400101
8400102,8400102
8400102,0690303
8400102,8400201
8400101,8400401
8400101,8400402
8400101,0690204
8400101,8400101
8400101,8400102
8400101,8400301
8400101,8400201
1790201,1790701
1790201,1790201
1790201,1790202
1790201,1790301
1790201,1790304
1790201,1790203
1790201,1790204
1790202,1790101
1790202,1790201
1790202,1790202
1790202,1790203
1790202,1790204
1790203,1790101
1790203,1790201
1790203,1790202
1790203,0610102
1790203,1790301
1790203,1790203
1790203,1530310
1790204,1790101
1790204,1790701
1790204,1790201
1790204,1790202
1790204,1790204
1790204,1790103
1850111,1850111
1850111,1850110
1850111,1850302
1850111,1850305
1850111,1850209
1850110,1850112
1850110,1850111
1850110,1850110
1850110,1850102
1850110,1850109
1850110,1850107
1850110,1850302
1850110,1850209
1850112,1850402
1850112,1850301
1850112,0270701
1850112,1850112
1850112,1850110
1850112,1850107
1850112,1850302
0090402,0090301
0090402,0090201
0090402,0090103
0090402,0090102
0090402,0090101
0090402,0090401
0090402,0090402
0090401,0090302
0090401,0090301
0090401,6800201
0090401,0090501
0090401,0090101
0090401,0090401
0090401,0090402
